"Date debut traitement";"Matin/soir";"Date fin traitement";"Matin/soir";"N° National";"N° Travail";"Nom";"N° ordonnance";"Prescripteur";"Nature du produit";"Par";"Dose";"Voie";"Rythme";"Motif du traitement";"Date";"Observations";"Nom de l'intervenant";"Qualite de l'intervenant";"Date remise en vente lait";"Matin/soir";"Date remise en vente viande"
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235493890";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557968";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235474451";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557923";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529321";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235565536";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235436101";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 223014465";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579874";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235444151";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235565517";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590963";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 223010095";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235543542";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590978";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590964";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557926";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579879";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 160070588";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 224010817";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 160070592";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"6 505616375";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"1 220153257";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235361003";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"1 220153235";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590989";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590961";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557959";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235571335";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
